pair	inflected_pair	alignments	Source Language	Target Language
('address', 'problem')	('address', 'problem')	[('address', 'Inangriffnahme'), ('problem', 'dieses'), ('problem', 'Problems')]	-- Achieving a European common policy on immigration and asylum is undoubtedly a priority , although the Member States have so far shown varying degrees of willingness to address the problem .	Zu einer gemeinsamen Einwanderungs - und Asylpolitik zu gelangen ist zweifellos eine Priorität , obwohl die Mitgliedstaaten bisher einen unterschiedlichen Grad an Entschlossenheit zur Inangriffnahme dieses Problems an den Tag gelegt haben .
('address', 'problem')	('addressing', 'problem')	[('problem', 'Problem'), ('addressing', 'zur'), ('addressing', 'Sprache'), ('addressing', 'bringen')]	We are following closely the problem of Pakistan 's non-implementation of schedules under the South Asia Free Trade Agreement and addressing this informally with this country .	Es entgeht uns keineswegs , dass sich Pakistan nicht an die Fristen des Südasiatischen Freihandelsabkommen hält , und wir bringen dieses Problem gegenüber dem Land auf inoffiziellem Wege zur Sprache .
('address', 'problem')	('address', 'problems')	[('address', 'Lösungen'), ('address', 'für'), ('problems', 'Probleme'), ('address', 'finden')]	Indeed , our challenge has been to balance the necessity to help the segments most affected by high oil prices with the need to address long-term structural problems .	So bestand und besteht die Herausforderung für uns darin , ein Gleichgewicht zu finden zwischen der erforderlichen Hilfe für die am härtesten von den hohen Ölpreisen betroffenen Segmente und der Notwendigkeit , Lösungen für langfristige strukturelle Probleme zu finden .
('make', 'remark')	('make', 'remarks')	[('will', 'werde'), ('make', 'machen'), ('remarks', 'Bemerkungen')]	I will also make a few remarks about relations between the European Union and Russia .	Ich werde auch einige Bemerkungen zu den Beziehungen zwischen der Europäischen Union und Russland machen .
('pose', 'question')	('posed', 'question')	[('question', 'Frage'), ('posed', 'NULL')]	Concerning the great question posed by Mr Radwan and others about this question of convergence and equivalence , let us see where we are in the few short years hence .	Was die wichtige Frage von Herrn Radwan und anderen zur Übereinstimmung und zur Gleichwertigkeit anbelangt , warten wir einfach ab , wo wir uns in einigen Jahren befinden werden .
('address', 'question')	('address', 'question')	[('address', 'auf'), ('address', 'einzugehen'), ('question', 'Anfrage')]	I will not try to address every question separately ; that would be an impossible task , given my limited speaking time .	Ich werde nicht versuchen , auf jede Anfrage gesondert einzugehen ; das wäre ein aussichtsloses Unterfangen angesichts meiner begrenzten Redezeit .
('address', 'problem')	('address', 'problem')	[('address', 'in'), ('address', 'Angriff'), ('address', 'nehmen'), ('problem', 'Problem')]	But it is not yet possible to address the problem on a wider scale through the normal regulatory process .	Es ist allerdings noch nicht möglich , dieses Problem in größerem Rahmen über den üblichen Regelungsprozess in Angriff zu nehmen .
('organise', 'production')	('organise', 'production')	[('organise', 'organisieren'), ('production', 'Produktion')]	I take this very seriously indeed , because I do not want my actions , as agreed by the Member States , to have the effect of making a bad situation worse by further disrupting or undermining the ability of companies to plan ahead and to organise their production , which , of course , is hampered if supply and production chains are undermined or disrupted by interventions such as these .	Ich nehme das wirklich sehr ernst , weil ich nicht will , dass meine Maßnahmen , denen die Mitgliedstaaten zugestimmt haben , eine schlimme Lage noch weiter verschlimmern , indem die Fähigkeit der Unternehmen , vorauszuplanen und ihre Produktion zu organisieren , noch weiter gestört oder unterminiert wird , was natürlich erschwert wird , wenn die Liefer - und Produktionsketten durch solche Interventionen beeinträchtigt oder gestört werden .
('make', 'remark')	('make', 'remarks')	[('make', 'machen'), ('remarks', 'Anmerkungen')]	on behalf of the Verts/ALE Group . - ( DE ) Mr President , ladies and gentlemen , as foreign and security policy coordinator for the Group of the Greens/European Free Alliance , I should like to make a number of critical remarks .	im Namen der Verts/ALE-Fraktion . - Herr Präsident , liebe Kolleginnen und Kollegen ! Als Koordinatorin der Außen - und Sicherheitspolitik der Fraktion der Grünen möchte ich einige kritische Anmerkungen machen .
('make', 'remark')	('make', 'remark')	[('make', 'mache'), ('remark', 'Bemerkung')]	If so , I make a further remark in closing my decision .	Wenn das der Fall ist , mache ich eine entsprechende weitere Bemerkung am Schluss meiner Entscheidung .
('make', 'remark')	('made', 'remarks')	[('remarks', 'Bemerkungen'), ('have', 'NULL'), ('been', 'NULL'), ('made', 'NULL')]	It is not possible for me to cover all the remarks that have been made , but let me address some of the issues .	Es ist mir nicht möglich , auf alle Bemerkungen einzugehen , jedoch möchte ich mich einigen Aspekten zuwenden .
('address', 'problem')	('addressed', 'problem')	[('problem', 'Problem'), ('be', 'NULL'), ('addressed', 'angehen')]	However , the problem can not be addressed from that angle .	Allerdings lässt sich dieses Problem so nicht angehen .
('address', 'problem')	('address', 'problems')	[('problems', 'Probleme'), ('address', 'lassen'), ('address', 'sich'), ('address', 'lösen')]	To a certain extent , patient mobility can address some of these problems , but this is not always the solution .	Einige dieser Probleme lassen sich in gewissem Umfang über die Patientenmobilität lösen , aber das ist nicht immer möglich .
('make', 'remark')	('made', 'remarks')	[('remarks', 'Bemerkungen'), ('have', 'NULL'), ('made', 'NULL')]	I will , however , pass on the remarks that you have made to Vice-President Barrot in order to see whether anything further can be done , although as I pointed out in my reply to the question , the Commission does not envisage coming up with additional measures before the final results of the assessment - which is being carried out by an external consultant - are known .	Ich werde aber Ihre Bemerkungen an Vizepräsident Barrot weiterleiten , um festzustellen , was man sonst noch tun könnte , obwohl ich ja in meiner Antwort auf die Anfrage schon darauf hingewiesen habe , dass die Kommission nicht davon ausgeht , dass sie zusätzliche Maßnahmen ins Auge fassen wird , bevor die endgültigen Ergebnisse der Einschätzung - die derzeit von einem externen Berater vorgenommen wird - vorliegen .
('make', 'remark')	('make', 'remark')	[('remark', 'etwas'), ('make', 'anmerken')]	I should like to make a personal remark .	Ich möchte etwas Persönliches anmerken .
('stimulate', 'debate')	('stimulating', 'debate')	[('stimulating', 'anzuregen'), ('debate', 'Diskussion')]	The European Parliament and civil society actors have traditionally played a crucial role in both supporting the abolitionist efforts of the European Union and in stimulating the debate on the means to enhance our policy .	Das Europäische Parlament und die Zivilgesellschaft spielen seit jeher eine entscheidende Rolle , wenn es darum geht , die Bemühungen der Europäischen Union um die Abschaffung der Todesstrafe zu unterstützen und die Diskussion über die Mittel zur Stärkung unserer Politik anzuregen .
('address', 'problem')	('address', 'problems')	[('address', 'Lösung'), ('problems', 'der'), ('problems', 'Probleme')]	Accordingly , my departments are now examining the costs and benefits of such a statute , as well as alternative measures to address the problems at stake .	In Anbetracht dessen prüfen meine Dienste derzeit die Kosten und Nutzen eines solchen Statuts sowie Alternativmaßnahmen zur Lösung der betreffenden Probleme .
('address', 'problem')	('addressed', 'problem')	[('problem', 'Problem'), ('has', 'wurde'), ('been', 'wurde'), ('addressed', 'behandelt')]	This is a problem that has never been addressed with the urgency it deserves , despite the fact that a country of Malta 's size lends itself more easily to the development of creative alternatives .	Dieses Problem wurde nie mit der Dringlichkeit behandelt , die eigentlich vonnöten gewesen wäre . Und das , obwohl sich ein Land von der Größe Maltas relativ gut für die Entwicklung kreativer Alternativen eignet .
('stimulate', 'debate')	('stimulate', 'debate')	[('stimulate', 'auslösen'), ('debate', 'Debatte')]	With the Green Paper , the Commission intends to stimulate a debate over the use of trade defence instruments in Europe : countervailing , anti-dumping and safeguard measures .	Die Kommission will mit dem Grünbuch eine Debatte über den Einsatz handelspolitischer Schutzinstrumente wie Ausgleich - oder Antidumpingmaßnahmen sowie Schutzklauseln in Europa auslösen .
('address', 'problem')	('address', 'problem')	[('problem', 'Problem'), ('address', 'angegangen'), ('address', 'werden'), ('address', 'soll')]	, in writing . - ( HU ) In spite of increasing evidence pointing to the fact that natural energy sources have been used irrationally and excessively , and that daily life has become part of the worry about the sustainability of the natural environment , today humanity , and especially political leaders , lack a clear conception of how to address the problem .	schriftlich . - ( HU ) Obgleich sich die Beweise häufen , dass die natürlichen Energiequellen unvernünftig und maßlos genutzt wurden und das tägliche Leben ebenfalls ein Gefahrenfaktor für die Nachhaltigkeit der Umwelt darstellt , mangelt es der Menschheit , und insbesondere den führenden Politikern , derzeit an klaren Vorstellungen , wie das Problem angegangen werden soll .
('make', 'remark')	('made', 'remarks')	[('made', 'sich'), ('remarks', 'äußerten')]	We hear some criticisms of your first year in government , but we recall the faint hearts who made similarly dismissive remarks about your first year at the Commission .	Von einigen wurde Kritik an Ihrem ersten Amtsjahr geübt , aber wir erinnern uns der zaghaften Rufer , die sich ähnlich geringschätzig über Ihr erstes Jahr in der Kommission äußerten .
('address', 'question')	('addressed', 'question')	[('question', 'frage'), ('be', 'werden'), ('addressed', 'in'), ('addressed', 'Angriff'), ('addressed', 'genommen')]	At the same time as being fair and credible we can be firm and rigorous , and we can expect Turkey to carry out reforms and respect citizens ' rights so that , for instance , the Kurdish question can be addressed or women 's rights , trade union rights and freedom of expression can be enhanced in Turkey thanks to the credible prospect of EU accession .	Gleichzeitig können wir streng und rigoros sein und von der Türkei erwarten , Reformen durchzuführen und die Rechte der Bürger zu achten , so dass beispielsweise die Kurdenfrage oder die Rechte von Frauen und der Gewerkschaften in Angriff genommen werden können und das Recht auf freie Meinungsäußerung in der Türkei dank der Aussicht auf EU-Mitgliedschaft besser durchgesetzt werden kann .
