pair	inflected_pair	alignments	Source Language	Target Language
('grasp', 'point')	('grasp', 'point')	[('grasp', 'saisir'), ('point', 'aspect')]	The Chinese seem unable to grasp the essential point , pointed out by Mr Watts and others , that it is not simply a money-making city ; its economic welfare depends on the wellbeing of its citizens , and that point has yet to be grasped .	Les Chinois semblent incapables de saisir cet aspect essentiel signalé par M. Watts et d' autres orateurs , selon lequel Hong-Kong n' est pas simplement une usine à fabriquer de l' argent ; sa prospérité économique dépend du bien-être de ses citoyens ; faut que cela soit compris .
('grasp', 'situation')	('grasp', 'situation')	[('grasp', 'saisir'), ('situation', 'situation')]	We need a few days to grasp and to assess the situation in the Constitutional Court .	Nous avons besoin de quelques jours pour saisir et évaluer la situation à la cour constitutionnelle .
('juggle', 'life')	('juggling', 'life')	"[('juggling', 'cumul'), ('juggling', ""d'""),('life', 'vie')]"	We can legislate against discrimination in the workplace , but we can not legislate against the pressures of juggling work , family life and managing a home .	Nous pouvons légiférer contre la discrimination sur le lieu de travail , mais pas contre les pressions liées au cumul d' une vie professionnelle , d' une vie de famille et d' un foyer à gérer .
('kill', 'process')	('kill', 'process')	[('kill', 'faire'), ('kill', 'échouer'), ('process', 'processus')]	I definitely do not want to lower expectations but I would be very careful not to raise expectations so high so that those who do not want the international negotiations to succeed could kill the process after Mexico if we do not achieve anything .	Je ne souhaite absolument pas réduire nos attentes mais je prendrais bien garde de ne pas entretenir de trop grands espoirs afin que ceux qui ne veulent pas voir aboutir les négociations internationales ne puissent faire échouer le processus après le Mexique si nous ne parvenions à aucun accord .
('kill', 'proposal')	('kill', 'proposal')	[('should', 'doit'), ('kill', 'être'), ('kill', 'abandonnée'), ('proposal', 'proposition')]	I think we should not kill the proposal , but it is obvious that there is no consensus at this stage .	Je pense que cette proposition ne doit pas être abandonnée , mais il est évident qu' aucun consensus ne pourra être dégagé dans l' état actuel des choses .
('leak', 'report')	('leaked', 'report')	[('leaked', 'aurait'), ('leaked', 'divulgué'), ('report', 'rapport')]	I would also like to take the opportunity to refute the untrue allegation made by the Pakistan ambassador in Washington that the EU/EOM leaked an interim briefing report .	Je voudrais également profiter de cette occasion pour réfuter les accusations non fondées exprimées par l' ambassadeur du Pakistan à Washington selon lesquelles la MOE de l' UE aurait divulgué un rapport intermédiaire d' information .
('mount', 'campaign')	('mount', 'campaign')	[('mount', 'monter'), ('campaign', 'campagne')]	It is equally clear that Europe does not have the resources for a European defence identity : we can not mount a campaign without American and NATO support .	Il est tout aussi clair que l' Europe n' a pas les ressources pour une identité européenne de défense : nous ne pouvons monter une campagne sans le soutien des Américains et de l' OTAN .
('mount', 'exhibition')	('mounting', 'exhibition')	[('mounting', 'organisation'), ('mounting', 'de'), ('exhibition', 'exposition')]	May I thank the Commission for that programme and Mrs Perez Latorre in particular for her help in mounting the exhibition .	Permettez -moi de remercier la Commission pour ce programme et Mme Perez Latorre en particulier pour l' aide qu' elle a apporté dans l' organisation de cette exposition .
('mount', 'exhibition')	('mount', 'exhibition')	[('mount', 'organiser'), ('exhibition', 'exposition')]	It is normal practice , as Members of this House will recognize , for Council presidencies to mount an exhibition of a cultural , social or historical nature in the conference part of the Justus Lipsius building .	Les députés de cette Assemblée ne me contrediront pas si je dis qu' il est courant pour les présidences du Conseil d' organiser une exposition à caractère culturel , social ou historique dans la partie du bâtiment Justus Lipsius réservée aux conférences .
('pour', 'money')	('pour', 'money')	[('pour', 'déverser'), ('money', 'montants')]	The UK will continue to pour increasing amounts of money into Brussels , yet the one area where some of that money is recouped - albeit very little - is the area the Commission are looking to axe .	Le Royaume-Uni continuera de déverser des montants de plus en plus importants sur Bruxelles , alors que le seul domaine dans lequel nous recouvrons une partie de ces deniers - très peu , en fait - est justement celui où la Commission envisage des diminutions .
('pour', 'money')	('pouring', 'money')	[('be', 'verser'), ('pouring', 'verser'), ('money', 'argent')]	No nation should be pouring taxpayers ' money into a corrupt system .	Aucune nation ne devrait verser l' argent des contribuables dans un système corrompu .
('pour', 'money')	('pour', 'money')	"[('pour', 'injecter'), ('pour', ""d'""), ('money', 'argent')]"	I want the Commissioner to ensure that whatever is brought in is unified throughout the European Union and is financed in a unified way so that no one Member State can pour in more money than another to support their particular industry .	Je veux que le commissaire garantisse que quelles que soient les mesures mises en ? uvre , celles-ci seront harmonisées au sein de l' Union européenne et financées de manière harmonisée , de sorte qu' aucun État membre ne puisse injecter davantage d' argent qu' un autre afin de soutenir son secteur en particulier .
('push', 'drug')	('pushing', 'drugs')	[('pushing', 'détention'), ('pushing', 'de'), ('drugs', 'drogues')]	Where the Pirker text puts the case for enforcement penalties for trafficking , pushing and consumption of synthetic drugs , the Greens seek to delete the reference to consumption .	Là où le texte de M. Pirker expose les peines en vigueur pour le trafic , la détention et la consommation de drogues de synthèse , les verts cherchent à éliminer la référence à la consommation .
('shake', 'confidence')	('shake', 'confidence')	[('would', 'ébranlerait'),('shake', 'ébranlerait'),('confidence', 'confiance')]	It would encourage extremist forces and shake business confidence , and nothing would be achieved that can not be achieved by other means .	Cela encouragerait les forces extrémistes et ébranlerait la confiance du monde des affaires , et on n' arriverait à rien de plus qu' avec d' autres moyens .
('shake', 'confidence')	('shaken', 'confidence')	[('have', 'ont'), ('shaken', 'ébranlé'), ('confidence', 'confiance')]	The tragic events that took place in New York , Washington and Pennsylvania on 11 September have undoubtedly further shaken economic confidence .	Les événements tragiques qui ont eu lieu à New York , à Washington et en Pennsylvanie le 11 septembre dernier ont sans aucun doute ébranlé un peu plus la confiance du marché .
