pair	inflected_pair	alignments	Source Language	Target Language
('make', 'remark')	('make', 'remark')	[('make', 'formuler'), ('remark', 'remarque')]	I wish to make a remark about the Commission reforms which , as you have said , Mr President , were the reason for the Commission coming into office .	Je souhaite formuler une remarque sur les réformes de la Commission qui , comme vous l' avez dit , Monsieur le Président , sont les raisons de son entrée en fonction .
('address', 'problem')	('address', 'problem')	[('address', 'résoudre'), ('problem', 'problème')]	In addition , we have set aside EUR 2 million -- on the horizontal demining budget line -- to help address the huge problem posed by land mines and unexploded ordnance in Iraq .	"En outre , nous avons mis en réserve 2 millions d' euros supplémentaires - dans la ligne budgétaire horizontale "" déminage "" - afin d' aider à résoudre le problème immense que posent en Irak les mines terrestres et les munitions non explosées ."
('address', 'problem')	('addressing', 'problems')	"[('addressing', ""s'""), ('addressing', 'attaquer'), ('addressing', 'aux'), ('problems', 'problèmes')]"	. -- The Commission considers that addressing developing countries ' debt problems is an important means of achieving the Community 's development cooperation policy objectives .	. -La Commission estime que s' attaquer aux problèmes d' endettement des pays en développement est un moyen important pour atteindre les objectifs de la politique communautaire de coopération au développement .
('make', 'remark')	('made', 'remarks')	[('remarks', 'remarques'), ('made', 'a'), ('made', 'faites')]	Mr President , I am pleased that Mr Tannock has expressed his regret at the offence caused by the remarks he made last week at a meeting of the Committee on Foreign Affairs , Human Rights , Common Security and Defence Policy .	- Monsieur le Président , je me réjouis des regrets exprimés par M. Tannock par rapport aux remarques blessantes qu' il a faites la semaine passée lors d' une réunion de la commission des affaires étrangères , des droits de l' homme , de la sécurité commune et de la politique de défense .
('address', 'problem')	('address', 'problem')	[('address', 'résoudre'), ('problem', 'problème')]	We all know that we are very good at talking about it and we are equally bad at doing anything material to address the problem .	Nous savons tous que nous sommes très doués pour en discuter , mais que nous sommes tout aussi incapables de faire preuve de pragmatisme pour résoudre le problème .
('make', 'remark')	('made', 'remarks')	[('remarks', 'commentaires'), ('made', 'NULL')]	These are remarks he made on the BBC broadcasting in the United Kingdom .	Telles ont été ses commentaires lors d' une émission à la BBC au Royaume-Uni .
('pose', 'question')	('poses', 'questions')	[('poses', 'soulève'), ('questions', 'questions')]	This proposal is not perfect : it poses many questions in regard to existing legislation and highlights areas where existing legislation is inadequate .	Cette proposition n' est pas parfaite : elle soulève bon nombre de questions relatives la législation existante et met en lumière des domaines pour lesquels cette législation est inadéquate .
('make', 'remark')	('make', 'remark')	[('make', 'ferai'), ('remark', 'remarque')]	. -- I am sure Mr Busquin would be more able to reply in more detail , but I shall make a general remark on how the Community research budget functions .	. - Je suis convaincu que M. Busquin serait mieux même de vous apporter une réponse détaillée , mais je ferai néanmoins une remarque d' ordre général sur le mode de fonctionnement du budget communautaire consacré la recherche .
('address', 'problem')	('address', 'problem')	"[('failed', ""n'""), ('failed', 'a'), ('failed', 'pas'),  ('to', 'NULL'), ('address', 'abordé'), ('problem', 'problème')]"	Our Labour Government has failed to address the problem of the postcode lottery , which means that the levels of care and availability of drugs can vary from street to street .	"Notre gouvernement travailliste n' a pas abordé le problème de la "" loterie en fonction du code postal "" et , par conséquent , le niveau des soins et la disponibilité des médicaments peuvent varier d' une rue à l' autre ."
('reduce', 'price')	('reduced', 'prices')	[('prices', 'prix'), ('have', 'réduire'), ('been', 'réduire'), ('reduced', 'réduire')]	Through tiered pricing and the untying of aid we have managed to contribute to a process whereby prices on medicines have been reduced by up to 90 % .	Grâce au système de prix différentiés et au déliement de l' aide , nous avons pu contribuer à réduire les prix des médicaments jusqu’à 90 % .
('make', 'remark')	('made', 'remarks')	[('made', 'a'), ('made', 'fait'), ('remarks', 'remarques')]	The President-in-Office made a few remarks about human rights , which I think are a very important part of our agenda .	Le président en exercice du Conseil a fait quelques remarques au sujet des droits de l' homme , qui représentent selon moi un élément essentiel de notre agenda .
('address', 'problem')	('addressed', 'problem')	[('problem', 'affaire'), ('be', 'être'), ('addressed', 'traitée')]	There must be no cover-up and the problem must be addressed directly by this Parliament and the European Union .	L' affaire ne doit pas être étouffée ; elle doit être traitée directement par ce Parlement et l' Union européenne .
('make', 'remark')	('made', 'remarks')	[('remarks', 'commentaires'), ('made', 'faits')]	-- Mr President , we can fully endorse two remarks about the draft Constitution and the Intergovernmental Conference made by the President-in-Office of the Council .	- Monsieur le Président , nous pouvons pleinement approuver deux commentaires faits par le président en exercice du Conseil à propos du projet de Constitution et de la Conférence intergouvernementale .
('address', 'problem')	('addressed', 'problems')	[('problems', 'problèmes'), ('be', 'être'), ('addressed', 'traités')]	This not only undermines the founding principles of NEPAD and the ACP-EU relationship , but also means that major problems burdening Africa -- external debt , AIDS , food security , conflict prevention , good governance and human rights -- can not be properly addressed .	Cela sape non seulement les principes fondateurs du NEPAD et la relation ACP-UE , mais signifie également que des problèmes importants qui accablent l' Afrique - la dette extérieure , le SIDA , la sécurité alimentaire , la prévention des conflits , la bonne gouvernance et les droits de l' homme - ne peuvent être correctement traités .
